Customer_ID,Acquisition_Channel,Ad_Spend,Cart_Value,Checkout_Completed,Days_As_Customer
CUS-006186,Instagram,2.57,49.63,True,171
CUS-006187,Instagram,12.88,59.99,False,23
CUS-006188,Google Search,7.92,67.25,True,5
CUS-006189,Instagram,7.49,82.96,False,529
CUS-006190,Google Search,4.55,99.27,False,267
CUS-006191,TikTok,1.65,21.57,True,205
CUS-006192,Google Search,10.91,8.23,False,37
CUS-006193,TikTok,2.8,32.35,True,345
CUS-006194,TikTok,2.42,90.08,True,201
CUS-006195,Instagram,14.37,22.78,True,539
CUS-006196,Google Search,6.11,96.2,True,28
CUS-006197,Instagram,6.48,28.77,True,91
CUS-006198,Google Search,9.0,95.12,False,232
CUS-006199,Google Search,3.82,109.49,False,306
CUS-006200,Instagram,12.69,75.34,True,155
CUS-006201,Google Search,17.98,52.27,False,301
CUS-006202,Google Search,,125.94,True,250
CUS-006203,TikTok,0.73,30.31,True,173
CUS-006204,Instagram,4.25,41.82,True,1
CUS-006205,Google Search,8.1,110.88,True,457
CUS-006206,Google Search,13.46,86.91,True,72
CUS-006207,TikTok,4.94,60.14,False,22
CUS-006208,TikTok,5.88,5.0,False,102
CUS-006209,Google Search,,85.37,False,532
CUS-006210,Google Search,16.07,127.75,True,76
CUS-006211,Google Search,20.65,101.19,True,158
CUS-006212,Google Search,17.21,61.58,True,505
CUS-006213,Instagram,15.99,88.42,True,5
CUS-006214,Instagram,2.75,53.32,False,13
CUS-006215,Instagram,1.81,89.96,False,617
CUS-006216,Instagram,3.66,76.91,True,218
CUS-006217,Google Search,15.1,42.31,True,274
CUS-006218,TikTok,2.2,60.12,False,369
CUS-006219,Google Search,3.1,71.12,True,13
CUS-006220,Instagram,5.5,38.79,True,505
CUS-006221,TikTok,3.19,81.83,True,126
CUS-006222,Instagram,5.54,64.39,True,115
CUS-006223,TikTok,0.79,61.66,False,67
CUS-006224,Instagram,6.47,79.7,False,187
CUS-006225,Instagram,10.47,99.51,True,539
CUS-006226,TikTok,2.75,,False,65
CUS-006227,Google Search,13.33,44.93,True,799
CUS-006228,Instagram,2.64,75.69,True,191
CUS-006229,Google Search,6.73,78.43,True,115
CUS-006230,Instagram,11.22,83.63,False,19
CUS-006231,Google Search,3.11,38.5,True,267
CUS-006232,Google Search,7.83,49.74,False,110
CUS-006233,Instagram,15.52,22.8,False,290
CUS-006234,Instagram,9.36,87.6,False,94
CUS-006235,TikTok,1.65,80.98,True,107
CUS-006236,Google Search,13.85,110.67,True,302
CUS-006237,Instagram,2.43,63.24,True,7
CUS-006238,Instagram,4.3,49.45,False,216
CUS-006239,TikTok,0.48,11.61,True,86
CUS-006240,Instagram,7.2,73.5,True,8
CUS-006241,TikTok,2.56,49.38,False,212
CUS-006242,Google Search,17.34,186.85,False,89
CUS-006243,Instagram,6.15,51.88,True,211
CUS-006244,Instagram,13.89,45.09,False,7
CUS-006245,Google Search,8.95,92.02,True,307
CUS-006246,Google Search,10.66,41.29,True,286
CUS-006247,Instagram,6.25,58.84,False,176
CUS-006248,Google Search,14.18,33.14,False,29
CUS-006249,Instagram,3.46,63.57,True,73
CUS-006250,Instagram,17.27,80.15,False,86
CUS-006251,Google Search,5.07,100.22,True,27
CUS-006252,TikTok,1.53,56.04,True,93
CUS-006253,Instagram,7.42,116.22,True,182
CUS-006254,Google Search,8.01,120.73,False,77
CUS-006255,Instagram,4.15,77.52,False,35
CUS-006256,Google Search,14.01,19.83,False,120
CUS-006257,Instagram,3.63,63.44,False,7
CUS-006258,Google Search,9.14,111.62,True,103
CUS-006259,TikTok,0.74,75.33,True,95
CUS-006260,TikTok,2.31,32.44,True,159
CUS-006261,Instagram,16.4,65.05,True,100
CUS-006262,Instagram,1.72,33.33,True,85
CUS-006263,Google Search,2.68,144.73,True,100
CUS-006264,TikTok,2.11,32.23,True,475
CUS-006265,Instagram,10.59,36.69,True,110
CUS-006266,Google Search,6.3,137.63,True,158
CUS-006267,TikTok,1.32,40.66,False,35
CUS-006268,Google Search,21.27,37.94,True,106
CUS-006269,TikTok,2.6,61.6,True,329
CUS-006270,Instagram,10.95,71.12,True,353
CUS-006271,TikTok,1.7,24.64,False,24
CUS-006272,Google Search,8.97,67.75,True,25
CUS-006273,Google Search,11.66,97.49,True,93
CUS-006274,TikTok,6.45,61.4,True,158
CUS-006275,Instagram,10.61,77.78,True,25
CUS-006276,Instagram,6.64,55.51,True,265
CUS-006277,TikTok,7.63,37.93,True,315
CUS-006278,TikTok,1.79,37.23,True,390
CUS-006279,Google Search,3.53,67.34,True,10
CUS-006280,TikTok,3.29,28.24,False,23
CUS-006281,Google Search,15.99,103.5,True,119
CUS-006282,Google Search,8.62,149.86,True,103
CUS-006283,Google Search,2.5,116.52,True,69
CUS-006284,Instagram,3.35,95.61,True,22
CUS-006285,Instagram,4.88,83.01,False,120
CUS-006286,Google Search,11.48,57.94,True,37
CUS-006287,Instagram,1.4,96.4,False,49
CUS-006288,TikTok,5.97,42.84,False,203
CUS-006289,Instagram,3.8,99.39,True,103
CUS-006290,Google Search,15.86,94.75,False,127
CUS-006291,TikTok,4.95,72.94,True,375
CUS-006292,Google Search,20.5,90.25,False,47
CUS-006293,TikTok,0.72,55.95,True,58
CUS-006294,Instagram,4.51,45.59,True,172
CUS-006295,TikTok,1.24,52.91,True,112
CUS-006296,TikTok,3.14,56.08,False,519
CUS-006297,TikTok,6.01,44.82,False,153
CUS-006298,Google Search,15.51,80.76,True,136
CUS-006299,TikTok,1.63,15.08,True,15
CUS-006300,TikTok,5.19,52.39,True,63
CUS-006301,TikTok,5.15,31.51,True,40
CUS-006302,Google Search,9.56,161.57,True,1099
CUS-006303,Google Search,8.79,139.59,False,146
CUS-006304,Instagram,1.69,37.88,True,583
CUS-006305,Instagram,2.08,6.01,True,74
CUS-006306,Instagram,14.63,91.42,True,165
CUS-006307,TikTok,3.47,56.99,True,252
CUS-006308,Google Search,19.43,73.69,True,597
CUS-006309,Google Search,5.81,81.57,True,88
CUS-006310,TikTok,4.49,27.84,True,305
CUS-006311,TikTok,5.48,28.83,True,191
CUS-006312,TikTok,1.3,11.67,False,14
CUS-006313,Google Search,17.05,33.44,False,21
CUS-006314,Instagram,10.31,84.43,True,130
CUS-006315,TikTok,0.85,62.84,True,192
CUS-006316,TikTok,5.79,54.05,False,113
CUS-006317,Google Search,5.51,134.4,True,88
CUS-006318,Instagram,4.06,95.13,True,184
CUS-006319,Instagram,2.05,39.77,True,247
CUS-006320,Google Search,15.07,119.81,True,10
CUS-006321,Google Search,9.33,58.47,True,2
CUS-006322,Google Search,10.64,116.13,True,366
CUS-006323,TikTok,3.01,61.01,True,42
CUS-006324,Instagram,6.18,60.58,False,164
CUS-006325,Google Search,21.58,30.02,True,7
CUS-006326,Instagram,6.82,,True,170
CUS-006327,TikTok,2.54,9.73,True,248
CUS-006328,TikTok,3.94,49.61,True,93
CUS-006329,Google Search,16.4,118.97,True,109
CUS-006330,Google Search,29.2,100.44,True,117
CUS-006331,Google Search,9.51,85.99,False,405
CUS-006332,Google Search,18.93,66.89,True,24
CUS-006333,TikTok,2.35,75.52,True,56
CUS-006334,Instagram,11.57,50.62,True,177
CUS-006335,Instagram,6.82,105.15,True,10
CUS-006336,TikTok,2.24,76.52,False,103
CUS-006337,TikTok,5.29,34.16,False,53
CUS-006338,Instagram,5.53,77.08,False,68
CUS-006339,Instagram,2.55,109.59,False,24
CUS-006340,TikTok,0.83,34.4,True,211
CUS-006341,Instagram,3.95,111.34,True,104
CUS-006342,TikTok,5.85,44.6,False,18
CUS-006343,TikTok,5.92,61.29,True,404
CUS-006344,Google Search,23.81,40.4,False,15
CUS-006345,TikTok,3.51,16.04,False,318
CUS-006346,Google Search,5.88,130.55,True,284
CUS-006347,Google Search,6.62,84.88,True,149
CUS-006348,Instagram,17.42,88.39,True,199
CUS-006349,Instagram,3.09,53.09,True,23
CUS-006350,TikTok,8.44,39.04,False,466
CUS-006351,Instagram,4.44,98.44,True,40
CUS-006352,Google Search,10.5,97.6,True,32
CUS-006353,Google Search,16.12,129.63,False,23
CUS-006354,TikTok,0.95,40.46,True,1
CUS-006355,Instagram,15.8,92.97,True,50
CUS-006356,Instagram,4.85,,False,5
CUS-006357,TikTok,3.48,54.59,False,292
CUS-006358,Google Search,11.12,102.14,True,117
CUS-006359,Google Search,10.1,118.97,True,352
CUS-006360,Instagram,16.73,42.48,False,83
CUS-006361,Google Search,2.93,46.48,True,404
CUS-006362,Instagram,10.7,62.54,True,8
CUS-006363,TikTok,4.03,61.31,True,258
CUS-006364,Instagram,3.08,87.79,True,200
CUS-006365,Google Search,15.67,94.01,True,123
CUS-006366,Google Search,10.69,55.89,True,36
CUS-006367,Instagram,17.42,84.67,False,107
CUS-006368,Google Search,26.02,103.41,True,369
CUS-006369,Google Search,,130.73,True,115
CUS-006370,TikTok,0.83,66.11,True,157
CUS-006371,TikTok,3.43,54.16,False,456
CUS-006372,Google Search,,,True,50
CUS-006373,Google Search,7.28,101.49,True,471
CUS-006374,TikTok,5.62,53.54,False,61
CUS-006375,TikTok,2.38,55.64,True,172
CUS-006376,TikTok,3.58,53.01,False,27
CUS-006377,Google Search,13.65,98.6,True,127
CUS-006378,Instagram,3.29,68.72,True,117
CUS-006379,Instagram,7.68,91.1,False,326
CUS-006380,TikTok,4.24,63.2,True,124
CUS-006381,Instagram,2.61,37.34,True,18
CUS-006382,Instagram,1.75,84.42,True,535
CUS-006383,TikTok,1.48,48.06,True,2
CUS-006384,Google Search,10.79,116.43,True,153
CUS-006385,Google Search,12.61,96.38,True,511
CUS-006386,Instagram,11.88,72.22,False,252
CUS-006387,Google Search,14.2,33.45,False,45
CUS-006388,Instagram,5.07,66.26,False,140
CUS-006389,Instagram,7.89,108.07,True,118
CUS-006390,Google Search,13.34,118.68,True,25
CUS-006391,TikTok,3.52,60.17,True,188
CUS-006392,Instagram,8.99,9.11,True,140
CUS-006393,Instagram,10.06,83.92,True,39
CUS-006394,Instagram,5.48,24.61,True,185
CUS-006395,Google Search,3.62,49.15,True,299
CUS-006396,TikTok,0.44,83.11,False,331
CUS-006397,Instagram,10.16,85.42,True,63
CUS-006398,Instagram,,94.77,False,14
CUS-006399,TikTok,1.97,87.74,True,209
CUS-006400,Google Search,10.35,46.08,False,11
CUS-006401,Instagram,2.66,82.56,True,18
CUS-006402,Google Search,11.45,89.96,False,208
CUS-006403,TikTok,1.18,66.82,False,122
CUS-006404,Google Search,28.85,107.59,True,90
CUS-006405,Instagram,6.32,124.14,True,363
CUS-006406,Google Search,15.43,62.98,True,195
CUS-006407,Google Search,18.28,21.91,True,139
CUS-006408,Instagram,8.16,81.07,True,2
CUS-006409,Google Search,17.87,144.6,True,29
CUS-006410,Instagram,6.21,86.71,True,43
CUS-006411,Instagram,8.2,42.95,True,419
CUS-006412,Google Search,14.67,119.57,True,10
CUS-006413,Google Search,2.77,5.0,True,31
CUS-006414,TikTok,4.13,52.04,False,29
CUS-006415,TikTok,3.16,63.69,True,457
CUS-006416,Google Search,22.65,125.58,True,251
CUS-006417,Instagram,2.0,98.77,True,659
CUS-006418,Instagram,5.96,56.08,False,49
CUS-006419,Google Search,14.62,77.08,True,64
CUS-006420,Instagram,3.41,50.35,True,118
CUS-006421,Google Search,20.15,124.37,True,99
CUS-006422,Google Search,7.65,82.26,True,783
CUS-006423,Instagram,13.72,34.12,False,39
CUS-006424,Google Search,13.38,158.63,True,263
CUS-006425,TikTok,1.75,30.83,False,218
CUS-006426,TikTok,5.22,5.0,False,16
CUS-006427,Google Search,3.53,77.4,True,40
CUS-006428,TikTok,2.5,90.62,True,160
CUS-006429,TikTok,0.47,74.67,True,26
CUS-006430,TikTok,3.43,65.47,False,66
CUS-006431,TikTok,5.35,48.93,True,49
CUS-006432,Google Search,8.3,90.63,True,58
CUS-006433,Google Search,11.13,63.52,False,157
CUS-006434,Instagram,6.42,43.93,False,85
CUS-006435,Google Search,7.91,97.61,False,198
CUS-006436,Instagram,11.62,53.48,False,25
CUS-006437,Google Search,11.66,94.31,True,52
CUS-006438,TikTok,1.16,69.69,True,42
CUS-006439,Instagram,6.91,70.97,True,152
CUS-006440,TikTok,2.98,27.34,False,96
CUS-006441,Instagram,17.35,59.14,True,97
CUS-006442,Instagram,4.59,45.75,True,289
CUS-006443,TikTok,2.56,49.06,True,48
CUS-006444,Instagram,11.5,108.88,False,243
CUS-006445,Instagram,6.05,84.59,True,24
CUS-006446,Google Search,13.72,51.0,True,152
CUS-006447,Google Search,21.05,92.96,True,59
CUS-006448,Google Search,11.11,68.71,True,102
CUS-006449,Instagram,17.36,48.13,True,154
CUS-006450,TikTok,4.75,63.39,False,133
CUS-006451,Instagram,15.61,44.22,True,23
CUS-006452,Google Search,3.5,129.29,True,91
CUS-006453,Instagram,6.98,116.94,True,302
CUS-006454,Google Search,8.32,66.76,True,40
CUS-006455,Google Search,17.48,46.97,True,9
CUS-006456,Google Search,14.27,76.37,False,77
CUS-006457,Instagram,10.3,67.81,True,217
CUS-006458,Google Search,5.56,90.89,True,33
CUS-006459,Google Search,11.59,152.95,True,96
CUS-006460,TikTok,2.17,43.49,False,150
CUS-006461,Google Search,6.27,87.69,True,173
CUS-006462,Instagram,6.07,103.41,False,64
CUS-006463,Google Search,14.13,148.62,False,85
CUS-006464,Instagram,5.74,19.08,True,391
CUS-006465,Google Search,5.62,94.7,True,480
CUS-006466,Google Search,12.25,66.91,True,270
CUS-006467,Instagram,3.91,43.26,False,36
CUS-006468,Google Search,15.57,74.92,True,319
CUS-006469,Instagram,3.47,7.24,True,79
CUS-006470,TikTok,2.28,69.74,False,62
CUS-006471,TikTok,2.33,62.01,True,614
CUS-006472,TikTok,4.48,52.63,False,201
CUS-006473,Google Search,20.37,53.07,True,3
CUS-006474,Google Search,29.82,61.03,True,398
CUS-006475,Google Search,21.92,86.3,True,72
CUS-006476,Instagram,11.28,13.69,False,188
CUS-006477,TikTok,1.95,55.53,True,6
CUS-006478,TikTok,3.53,30.38,False,137
CUS-006479,Google Search,5.35,46.26,True,50
CUS-006480,Instagram,6.28,22.09,True,131
CUS-006481,Google Search,10.56,53.73,True,79
CUS-006482,TikTok,8.58,52.8,True,53
CUS-006483,Instagram,1.31,75.33,True,26
CUS-006484,Google Search,7.94,122.06,True,267
CUS-006485,TikTok,1.41,77.79,False,162
CUS-006486,Instagram,6.15,46.17,True,51
CUS-006487,TikTok,4.37,29.28,True,23
CUS-006488,TikTok,5.01,65.17,False,599
CUS-006489,Instagram,7.38,68.24,False,11
CUS-006490,TikTok,6.71,56.09,True,68
CUS-006491,Google Search,22.66,113.89,True,39
CUS-006492,Google Search,12.06,121.18,False,191
CUS-006493,Instagram,1.87,51.61,False,278
CUS-006494,Google Search,26.82,53.73,True,126
CUS-006495,Google Search,18.59,73.55,True,51
CUS-006496,TikTok,0.73,64.33,False,408
CUS-006497,Google Search,13.21,53.12,True,193
CUS-006498,Google Search,10.37,124.48,False,127
CUS-006499,Google Search,5.15,57.88,False,147
CUS-006500,Google Search,9.75,136.43,True,91
CUS-006501,TikTok,1.8,56.29,True,318
CUS-006502,Google Search,2.63,132.22,True,75
CUS-006503,Instagram,13.52,77.99,False,3
CUS-006504,TikTok,3.46,36.33,True,344
CUS-006505,TikTok,1.83,52.81,False,190
CUS-006506,TikTok,3.55,80.01,True,15
CUS-006507,Google Search,5.95,78.82,True,513
CUS-006508,Instagram,6.82,62.33,False,177
CUS-006509,Instagram,9.8,41.18,True,178
CUS-006510,Google Search,20.69,80.44,True,344
CUS-006511,Instagram,5.44,64.15,True,54
CUS-006512,TikTok,4.18,44.46,True,91
CUS-006513,Instagram,6.02,49.49,True,72
CUS-006514,Google Search,13.44,88.04,True,209
CUS-006515,Google Search,9.34,148.4,False,50
CUS-006516,Instagram,1.96,26.83,True,202
CUS-006517,Google Search,25.21,81.57,True,145
CUS-006518,Instagram,8.8,96.13,False,50
CUS-006519,Google Search,13.54,76.09,True,270
CUS-006520,TikTok,3.74,47.28,False,122
CUS-006521,Google Search,8.61,93.15,True,448
CUS-006522,Instagram,2.49,89.81,True,297
CUS-006523,TikTok,4.52,64.09,True,192
CUS-006524,Google Search,17.46,148.3,False,360
CUS-006525,Google Search,16.3,163.51,True,108
CUS-006526,Google Search,21.96,95.9,True,53
CUS-006527,TikTok,2.1,22.27,False,53
CUS-006528,Google Search,9.59,93.48,True,3
CUS-006529,TikTok,4.08,33.81,False,18
CUS-006530,TikTok,4.55,86.19,False,84
CUS-006531,TikTok,5.21,94.66,True,24
CUS-006532,Google Search,4.09,48.72,True,395
CUS-006533,Instagram,4.51,115.44,True,96
CUS-006534,Instagram,13.95,98.75,True,408
CUS-006535,TikTok,1.74,52.84,True,121
CUS-006536,Google Search,,83.07,True,252
CUS-006537,Google Search,12.76,103.68,False,80
CUS-006538,TikTok,2.98,67.31,True,68
CUS-006539,Instagram,9.54,100.78,True,92
CUS-006540,TikTok,1.29,48.17,False,560
CUS-006541,Instagram,6.81,17.27,False,272
CUS-006542,TikTok,3.36,85.47,False,314
CUS-006543,TikTok,0.92,22.89,False,98
CUS-006544,Google Search,25.02,124.13,False,115
CUS-006545,Instagram,3.93,71.32,True,161
CUS-006546,TikTok,4.1,87.99,False,72
CUS-006547,TikTok,,55.23,False,26
CUS-006548,Google Search,8.21,102.85,True,401
CUS-006549,Instagram,2.1,20.27,True,249
CUS-006550,TikTok,2.89,65.79,False,209
CUS-006551,Instagram,2.25,22.77,True,177
CUS-006552,Google Search,19.18,128.98,True,131
CUS-006553,Instagram,12.52,63.06,False,56
CUS-006554,TikTok,3.04,37.76,False,82
CUS-006555,TikTok,1.4,51.32,True,123
CUS-006556,TikTok,4.9,51.08,True,60
CUS-006557,Google Search,25.21,96.77,False,803
CUS-006558,Instagram,6.3,72.21,True,104
CUS-006559,Instagram,13.13,33.01,False,9
CUS-006560,TikTok,5.27,15.91,False,320
CUS-006561,TikTok,4.83,20.7,True,177
CUS-006562,TikTok,1.27,75.94,True,8
CUS-006563,Instagram,5.84,67.71,True,68
CUS-006564,Instagram,6.93,76.39,True,82
CUS-006565,Instagram,5.4,108.02,True,6
CUS-006566,Instagram,7.71,143.44,False,110
CUS-006567,TikTok,3.77,45.68,False,36
CUS-006568,Instagram,3.77,49.83,True,446
CUS-006569,Instagram,7.98,67.67,True,281
CUS-006570,Instagram,3.45,59.69,True,103
CUS-006571,TikTok,1.7,42.94,False,160
CUS-006572,Google Search,11.88,96.16,True,148
CUS-006573,Instagram,4.92,20.04,False,169
CUS-006574,TikTok,0.73,8.85,False,25
CUS-006575,Instagram,7.29,59.07,True,10
CUS-006576,Google Search,6.66,110.76,False,41
CUS-006577,TikTok,2.45,55.15,True,109
CUS-006578,Instagram,8.1,37.06,True,6
CUS-006579,Google Search,25.4,62.98,True,218
CUS-006580,TikTok,2.59,27.88,True,53
CUS-006581,TikTok,2.77,39.61,False,227
CUS-006582,Instagram,7.21,77.65,True,163
CUS-006583,TikTok,0.99,61.56,False,449
CUS-006584,Google Search,19.56,48.95,True,109
CUS-006585,Google Search,12.6,56.15,True,503
CUS-006586,Instagram,7.92,32.98,True,288
CUS-006587,TikTok,5.01,58.37,True,231
CUS-006588,TikTok,3.81,53.91,True,45
CUS-006589,Google Search,26.17,109.05,True,61
CUS-006590,TikTok,6.09,19.08,False,155
CUS-006591,Google Search,15.18,108.44,False,275
CUS-006592,Google Search,9.46,80.25,True,284
CUS-006593,Google Search,2.75,119.98,True,35
CUS-006594,TikTok,5.58,69.99,False,50
CUS-006595,Instagram,13.26,53.71,False,205
CUS-006596,Google Search,25.17,113.23,False,117
CUS-006597,Google Search,15.79,94.4,True,104
CUS-006598,Instagram,13.53,40.44,True,274
CUS-006599,Instagram,2.96,68.27,True,504
CUS-006600,Google Search,19.36,97.84,True,122
CUS-006601,Google Search,16.47,96.87,True,246
CUS-006602,TikTok,2.65,83.06,False,105
CUS-006603,Google Search,4.91,55.09,True,445
CUS-006604,Instagram,11.78,68.47,False,49
CUS-006605,TikTok,3.11,54.3,False,149
CUS-006606,Google Search,7.17,86.59,True,345
CUS-006607,TikTok,4.64,59.6,True,181
CUS-006608,TikTok,3.71,65.91,True,109
CUS-006609,Instagram,14.24,98.27,True,56
CUS-006610,Instagram,17.0,74.15,True,356
CUS-006611,Google Search,17.98,66.44,True,421
CUS-006612,Google Search,14.74,137.17,True,172
CUS-006613,Google Search,27.54,87.28,True,490
CUS-006614,Google Search,6.0,118.09,True,18
CUS-006615,Instagram,2.67,26.43,False,48
CUS-006616,Google Search,11.27,144.57,False,263
CUS-006617,TikTok,4.62,21.15,True,277
CUS-006618,TikTok,1.55,49.69,False,52
CUS-006619,Google Search,22.31,154.69,False,276
CUS-006620,Instagram,5.08,66.61,False,94
CUS-006621,Google Search,16.28,79.1,True,18
CUS-006622,Instagram,3.16,37.72,False,46
CUS-006623,Instagram,10.3,5.0,False,315
CUS-006624,Instagram,12.01,91.01,True,41
CUS-006625,TikTok,1.65,70.23,True,16
CUS-006626,Instagram,3.47,83.51,False,460
CUS-006627,Google Search,16.38,93.71,True,371
CUS-006628,Google Search,7.74,81.95,True,273
CUS-006629,Google Search,5.41,190.1,True,22
CUS-006630,Instagram,4.49,65.65,True,213
CUS-006631,Google Search,9.11,6.18,True,830
CUS-006632,Google Search,5.44,98.04,False,29
CUS-006633,Instagram,5.23,69.62,True,105
CUS-006634,Google Search,16.84,101.88,False,7
CUS-006635,Google Search,13.84,95.3,True,29
CUS-006636,TikTok,3.28,39.72,True,173
CUS-006637,Instagram,3.1,5.0,False,80
CUS-006638,Google Search,27.49,57.29,True,11
CUS-006639,Google Search,8.68,87.04,True,405
CUS-006640,Google Search,2.88,137.32,True,31
CUS-006641,Google Search,13.76,106.35,True,282
CUS-006642,Instagram,17.43,104.61,False,592
CUS-006643,Instagram,2.83,83.98,True,132
CUS-006644,TikTok,2.97,69.27,True,349
CUS-006645,Instagram,7.37,20.76,True,568
CUS-006646,TikTok,0.93,67.57,False,96
CUS-006647,TikTok,1.67,46.93,True,207
CUS-006648,Google Search,18.64,67.96,False,64
CUS-006649,Instagram,3.17,89.5,True,136
CUS-006650,Google Search,8.7,72.17,True,87
CUS-006651,Google Search,17.35,44.49,True,204
CUS-006652,TikTok,2.78,95.46,True,26
CUS-006653,Instagram,9.14,141.3,True,35
CUS-006654,TikTok,1.11,52.32,False,213
CUS-006655,Google Search,13.65,192.72,True,82
CUS-006656,TikTok,4.57,,True,12
CUS-006657,Instagram,1.27,97.27,True,159
CUS-006658,Google Search,16.35,118.7,True,59
CUS-006659,Google Search,5.66,111.94,False,127
CUS-006660,Instagram,6.06,81.7,True,71
CUS-006661,Google Search,5.58,94.7,True,118
CUS-006662,Google Search,14.78,66.93,False,5
CUS-006663,Instagram,17.23,46.54,True,202
CUS-006664,Instagram,3.85,64.63,True,129
CUS-006665,Google Search,19.34,97.58,True,285
CUS-006666,TikTok,5.4,43.8,True,60
CUS-006667,TikTok,4.94,71.05,False,316
CUS-006668,Google Search,24.89,131.79,False,953
CUS-006669,Google Search,8.91,75.04,True,105
CUS-006670,Instagram,2.59,5.0,True,26
CUS-006671,TikTok,,44.74,False,168
CUS-006672,TikTok,2.63,31.21,True,76
CUS-006673,Google Search,27.31,69.12,True,206
CUS-006674,Google Search,16.65,108.7,False,309
CUS-006675,TikTok,5.53,24.15,True,16
CUS-006676,Google Search,29.34,22.92,True,126
CUS-006677,Google Search,5.44,90.01,True,65
CUS-006678,Instagram,2.05,73.09,True,46
CUS-006679,Instagram,7.09,43.34,False,64
CUS-006680,Google Search,9.4,97.54,False,118
CUS-006681,Instagram,2.1,69.54,False,173
CUS-006682,Instagram,6.71,67.72,True,580
CUS-006683,TikTok,3.5,69.91,False,122
CUS-006684,Instagram,2.94,52.47,False,7
CUS-006685,Google Search,13.62,74.01,True,93
