Customer_ID,Acquisition_Channel,Ad_Spend,Cart_Value,Checkout_Completed,Days_As_Customer,LTV_Estimate
CUS-005233,Instagram,7.48,44.75,True,300,119.33
CUS-005234,Instagram,15.48,49.09,False,452,0.0
CUS-005235,Instagram,8.64,92.48,True,153,171.09
CUS-005236,Instagram,6.4,92.22,True,198,193.66
CUS-005237,Google Search,21.47,78.91,True,189,161.77
CUS-005238,Google Search,10.55,49.53,False,393,0.0
CUS-005239,Instagram,4.38,50.9,False,54,0.0
CUS-005240,Google Search,15.51,57.67,True,26,66.0
CUS-005241,TikTok,1.51,39.36,True,35,47.01
CUS-005242,TikTok,3.72,52.25,True,57,68.8
CUS-005243,Instagram,7.7,87.44,True,413,288.07
CUS-005244,TikTok,6.82,10.52,False,92,0.0
CUS-005245,TikTok,0.87,33.57,True,82,48.86
CUS-005246,Google Search,6.83,28.34,False,669,0.0
CUS-005247,TikTok,7.17,26.95,False,78,0.0
CUS-005248,Google Search,11.32,99.43,True,291,260.18
CUS-005249,Instagram,8.73,55.93,True,1,56.24
CUS-005250,TikTok,3.16,36.87,False,102,0.0
CUS-005251,TikTok,6.8,44.23,False,162,0.0
CUS-005252,TikTok,0.76,48.31,True,52,62.27
CUS-005253,TikTok,4.33,32.56,False,408,0.0
CUS-005254,Instagram,2.13,49.76,True,365,150.66
CUS-005255,Google Search,22.02,132.7,True,423,444.54
CUS-005256,TikTok,4.85,61.37,False,42,0.0
CUS-005257,Instagram,8.86,63.87,True,28,73.81
CUS-005258,Instagram,12.14,42.94,False,55,0.0
CUS-005259,TikTok,3.63,48.57,False,10,0.0
CUS-005260,Google Search,12.82,76.43,True,3,77.7
CUS-005261,TikTok,3.19,55.62,False,277,0.0
CUS-005262,Google Search,10.61,124.12,True,45,155.15
CUS-005263,TikTok,2.69,20.69,True,304,55.63
CUS-005264,Instagram,13.61,65.34,True,60,87.12
CUS-005265,Instagram,6.77,56.08,False,8,0.0
CUS-005266,TikTok,3.07,109.94,True,27,126.43
CUS-005267,Google Search,9.02,90.98,False,48,0.0
CUS-005268,TikTok,2.33,12.83,True,73,18.03
CUS-005269,Instagram,6.61,87.3,True,215,191.58
CUS-005270,Instagram,,93.62,True,55,122.23
CUS-005271,TikTok,2.48,64.99,False,101,0.0
CUS-005272,Instagram,9.05,41.42,True,248,98.49
CUS-005273,Google Search,7.76,132.66,False,65,0.0
CUS-005274,Google Search,6.57,75.51,False,94,0.0
CUS-005275,TikTok,2.53,78.68,False,39,0.0
CUS-005276,Google Search,6.3,91.39,True,131,157.9
CUS-005277,Google Search,26.99,111.77,False,79,0.0
CUS-005278,Google Search,12.15,135.76,True,363,409.54
CUS-005279,Instagram,17.25,73.93,False,32,0.0
CUS-005280,TikTok,1.91,49.57,False,93,0.0
CUS-005281,Google Search,14.24,66.65,True,331,189.21
CUS-005282,Instagram,9.05,115.03,False,214,0.0
CUS-005283,TikTok,0.69,52.96,False,258,0.0
CUS-005284,Google Search,24.6,54.94,True,31,64.4
CUS-005285,TikTok,2.8,45.55,True,75,64.53
CUS-005286,TikTok,2.84,87.68,True,668,413.07
CUS-005287,Google Search,20.59,128.94,True,147,234.24
CUS-005288,TikTok,1.29,55.34,True,34,65.79
CUS-005289,Instagram,7.04,90.97,False,746,0.0
CUS-005290,Google Search,8.17,127.79,True,14,137.73
CUS-005291,TikTok,0.78,38.81,False,58,0.0
CUS-005292,TikTok,2.92,37.4,True,419,124.46
CUS-005293,TikTok,7.14,43.1,False,44,0.0
CUS-005294,Instagram,6.44,117.82,True,143,211.42
CUS-005295,Google Search,26.25,131.98,False,154,0.0
CUS-005296,Instagram,12.52,54.31,True,1,54.61
CUS-005297,TikTok,,46.86,False,332,0.0
CUS-005298,Instagram,1.59,103.43,False,94,0.0
CUS-005299,Instagram,4.99,97.87,False,7,0.0
CUS-005300,Instagram,6.43,62.8,False,212,0.0
CUS-005301,TikTok,4.0,16.35,False,141,0.0
CUS-005302,TikTok,2.27,69.27,False,610,0.0
CUS-005303,Instagram,14.16,116.6,True,279,297.33
CUS-005304,Google Search,14.19,88.1,True,498,331.84
CUS-005305,TikTok,2.18,106.19,False,151,0.0
CUS-005306,Instagram,5.15,57.7,True,80,83.34
CUS-005307,Instagram,4.12,91.88,False,70,0.0
CUS-005308,Google Search,3.48,82.18,True,398,263.89
CUS-005309,Instagram,8.02,98.27,True,567,407.82
CUS-005310,TikTok,6.26,56.19,True,3,57.13
CUS-005311,Instagram,4.9,90.85,True,255,219.55
CUS-005312,TikTok,6.71,33.43,True,5,34.36
CUS-005313,Google Search,21.19,22.34,True,75,31.65
CUS-005314,Google Search,13.84,54.1,True,208,116.62
CUS-005315,Google Search,,73.45,True,59,97.53
CUS-005316,Google Search,11.17,92.36,False,364,0.0
CUS-005317,Instagram,8.59,47.89,True,55,62.52
CUS-005318,Instagram,1.76,89.69,False,181,0.0
CUS-005319,Instagram,4.97,75.56,True,38,91.51
CUS-005320,Google Search,10.88,102.13,False,179,0.0
CUS-005321,TikTok,0.55,42.41,True,235,97.78
CUS-005322,TikTok,1.58,82.53,False,355,0.0
CUS-005323,Instagram,6.49,44.94,True,176,88.88
CUS-005324,Instagram,6.89,40.72,True,767,214.23
CUS-005325,TikTok,2.09,81.01,False,155,0.0
CUS-005326,Google Search,9.2,76.97,True,724,386.56
CUS-005327,Instagram,4.51,42.01,False,401,0.0
CUS-005328,Instagram,7.52,81.34,True,263,200.19
CUS-005329,Instagram,2.19,38.35,True,203,81.6
CUS-005330,TikTok,,27.47,True,657,127.74
CUS-005331,TikTok,0.43,37.18,False,37,0.0
CUS-005332,TikTok,1.06,35.7,False,49,0.0
CUS-005333,Instagram,10.41,63.72,False,137,0.0
CUS-005334,Google Search,10.83,144.15,True,262,353.97
CUS-005335,TikTok,2.28,,True,246,
CUS-005336,Google Search,5.48,93.37,True,178,185.7
CUS-005337,Instagram,,47.4,True,72,66.36
CUS-005338,TikTok,6.32,62.27,False,194,0.0
CUS-005339,Instagram,2.52,12.48,True,103,19.62
CUS-005340,Google Search,8.75,105.18,True,12,112.19
CUS-005341,Instagram,9.4,118.15,False,99,0.0
CUS-005342,Instagram,13.25,53.82,False,143,0.0
CUS-005343,Instagram,8.16,90.5,False,28,0.0
CUS-005344,Instagram,4.82,108.96,False,70,0.0
CUS-005345,TikTok,1.17,48.75,False,239,0.0
CUS-005346,Google Search,5.41,90.64,False,141,0.0
CUS-005347,Google Search,14.73,86.07,True,137,151.58
CUS-005348,Google Search,2.72,21.95,True,68,30.24
CUS-005349,Instagram,3.71,43.89,True,529,172.88
CUS-005350,Google Search,3.02,79.42,True,213,173.4
CUS-005351,Google Search,10.81,79.05,True,77,112.87
CUS-005352,TikTok,3.95,26.75,False,16,0.0
CUS-005353,Instagram,6.1,66.68,True,87,98.91
CUS-005354,Instagram,13.93,81.9,True,262,201.11
CUS-005355,Google Search,25.91,131.44,False,7,0.0
CUS-005356,Instagram,6.13,66.29,True,49,84.34
CUS-005357,Instagram,6.82,,True,210,
CUS-005358,Instagram,4.93,104.93,False,118,0.0
CUS-005359,TikTok,1.85,42.52,True,59,56.46
CUS-005360,Instagram,4.68,67.12,False,608,0.0
CUS-005361,Google Search,16.22,144.28,True,113,234.86
CUS-005362,Google Search,15.84,47.5,False,481,0.0
CUS-005363,Google Search,15.68,101.76,True,195,212.0
CUS-005364,TikTok,1.98,70.34,False,294,0.0
CUS-005365,Instagram,4.56,115.09,False,2,0.0
CUS-005366,TikTok,1.18,63.8,False,282,0.0
CUS-005367,Google Search,15.21,116.04,False,16,0.0
CUS-005368,Instagram,3.43,87.12,True,10,91.96
CUS-005369,Instagram,11.25,91.88,True,484,338.94
CUS-005370,Instagram,7.31,97.59,False,228,0.0
CUS-005371,Instagram,2.17,118.46,False,250,0.0
CUS-005372,Instagram,1.94,34.4,False,50,0.0
CUS-005373,Google Search,13.13,105.8,True,314,290.36
CUS-005374,Google Search,4.33,98.69,False,92,0.0
CUS-005375,Google Search,16.8,100.91,True,291,264.05
CUS-005376,Google Search,5.98,82.79,False,25,0.0
CUS-005377,Instagram,4.36,61.97,True,123,104.32
CUS-005378,TikTok,1.82,49.52,True,152,91.34
CUS-005379,Google Search,2.85,107.73,True,129,184.94
CUS-005380,TikTok,5.33,49.67,True,53,64.3
CUS-005381,TikTok,3.18,76.68,True,147,139.3
CUS-005382,Instagram,4.24,81.13,True,133,141.08
CUS-005383,TikTok,1.53,35.02,True,48,44.36
CUS-005384,Google Search,16.46,106.14,True,221,236.46
CUS-005385,TikTok,1.43,10.41,True,137,18.33
CUS-005386,Instagram,13.2,19.5,True,217,43.01
CUS-005387,Google Search,22.93,77.88,True,113,126.77
CUS-005388,TikTok,0.91,5.0,True,23,5.64
CUS-005389,Google Search,16.85,126.15,True,135,220.76
CUS-005390,Instagram,2.88,32.99,False,112,0.0
CUS-005391,Google Search,11.11,123.7,False,67,0.0
CUS-005392,TikTok,1.28,52.12,False,137,0.0
CUS-005393,Google Search,22.09,76.56,True,68,105.48
CUS-005394,Google Search,5.21,96.14,False,11,0.0
CUS-005395,TikTok,3.86,17.62,False,299,0.0
CUS-005396,Google Search,18.94,103.18,True,28,119.23
CUS-005397,Instagram,14.78,72.39,False,563,0.0
CUS-005398,Google Search,29.82,45.17,True,86,66.75
CUS-005399,Instagram,14.98,37.34,True,176,73.85
CUS-005400,Google Search,18.59,40.22,True,175,79.32
CUS-005401,Instagram,6.75,18.02,True,501,68.18
CUS-005402,Google Search,3.59,138.13,False,393,0.0
CUS-005403,TikTok,7.23,72.6,False,105,0.0
CUS-005404,Google Search,8.41,137.73,True,94,209.66
CUS-005405,Google Search,5.36,142.08,True,196,296.79
CUS-005406,TikTok,3.33,65.74,True,259,160.33
CUS-005407,Google Search,9.91,58.47,True,1,58.79
CUS-005408,Instagram,11.51,,False,315,0.0
CUS-005409,TikTok,3.5,51.26,True,13,54.96
CUS-005410,TikTok,1.33,26.68,True,176,52.77
CUS-005411,TikTok,2.16,39.89,True,11,42.33
CUS-005412,Instagram,10.91,76.3,True,416,252.64
CUS-005413,Google Search,7.78,148.48,True,73,208.7
CUS-005414,Google Search,21.07,94.99,False,56,0.0
CUS-005415,Google Search,13.4,64.12,False,22,0.0
CUS-005416,Google Search,16.7,73.73,True,189,151.15
CUS-005417,Google Search,21.71,84.16,True,173,165.05
CUS-005418,TikTok,3.94,55.03,True,58,72.76
CUS-005419,Google Search,13.02,110.72,True,161,209.75
CUS-005420,Google Search,5.89,62.92,False,978,0.0
CUS-005421,Google Search,17.48,146.98,True,81,213.12
CUS-005422,Google Search,19.09,100.7,False,42,0.0
CUS-005423,Google Search,11.23,56.54,True,301,151.09
CUS-005424,Google Search,27.37,53.79,True,125,91.14
CUS-005425,TikTok,7.18,22.18,True,30,25.88
CUS-005426,TikTok,4.89,41.81,False,97,0.0
CUS-005427,Google Search,2.97,126.72,True,230,288.64
CUS-005428,Instagram,16.13,76.36,True,95,116.66
CUS-005429,Google Search,7.4,105.97,True,136,186.04
CUS-005430,TikTok,3.29,50.55,True,266,125.25
CUS-005431,TikTok,2.02,41.59,True,481,152.73
CUS-005432,TikTok,2.79,73.22,False,169,0.0
CUS-005433,TikTok,6.1,25.69,True,105,40.68
CUS-005434,Instagram,9.39,56.79,False,167,0.0
CUS-005435,TikTok,6.88,47.13,False,40,0.0
CUS-005436,Google Search,5.45,172.82,True,352,510.78
CUS-005437,Instagram,1.71,78.83,True,240,183.94
CUS-005438,Google Search,4.92,109.32,True,5,112.36
CUS-005439,TikTok,1.5,64.53,False,203,0.0
CUS-005440,TikTok,2.66,69.9,False,132,0.0
CUS-005441,Instagram,7.42,50.56,False,121,0.0
CUS-005442,Google Search,28.33,64.04,True,436,219.16
CUS-005443,Instagram,4.57,82.89,True,173,162.56
CUS-005444,Google Search,27.88,69.34,True,189,142.15
CUS-005445,Google Search,7.3,108.21,True,246,256.1
CUS-005446,Instagram,10.77,89.37,True,77,127.6
CUS-005447,Google Search,11.92,116.44,True,13,124.85
CUS-005448,Google Search,2.7,126.72,True,74,178.82
CUS-005449,Instagram,12.1,62.72,False,142,0.0
CUS-005450,Google Search,18.97,79.0,False,222,0.0
CUS-005451,Google Search,10.79,87.81,True,317,242.45
CUS-005452,Google Search,15.83,55.53,False,217,0.0
CUS-005453,Instagram,8.06,67.96,True,2,68.72
CUS-005454,Instagram,1.32,49.99,False,123,0.0
CUS-005455,Instagram,12.36,31.34,False,17,0.0
CUS-005456,TikTok,2.03,42.93,True,151,78.94
CUS-005457,TikTok,4.88,58.16,True,199,122.46
CUS-005458,Google Search,24.24,98.73,True,1478,909.41
CUS-005459,TikTok,5.87,47.06,True,114,76.86
CUS-005460,Google Search,16.11,118.39,True,148,215.73
CUS-005461,TikTok,4.13,48.83,False,181,0.0
CUS-005462,Instagram,10.79,65.03,False,282,0.0
CUS-005463,Instagram,11.74,28.8,True,71,40.16
CUS-005464,Google Search,5.55,,True,38,
CUS-005465,Google Search,18.58,70.53,True,575,295.83
CUS-005466,Instagram,5.52,65.22,False,601,0.0
CUS-005467,TikTok,3.53,23.17,False,510,0.0
CUS-005468,TikTok,4.84,50.45,False,222,0.0
CUS-005469,TikTok,7.03,71.13,False,158,0.0
CUS-005470,TikTok,3.81,69.45,False,69,0.0
CUS-005471,TikTok,1.28,43.55,True,11,46.21
CUS-005472,Instagram,6.78,93.61,False,239,0.0
CUS-005473,Instagram,6.3,77.86,False,107,0.0
CUS-005474,Instagram,4.51,66.84,True,22,75.01
CUS-005475,Google Search,5.38,65.21,True,164,124.62
CUS-005476,Google Search,27.39,100.81,True,691,487.81
CUS-005477,TikTok,1.8,67.86,False,208,0.0
CUS-005478,Instagram,8.81,90.8,True,186,184.63
CUS-005479,Instagram,2.66,71.28,True,202,151.27
CUS-005480,Google Search,14.46,51.61,True,462,184.08
CUS-005481,TikTok,1.86,61.66,False,83,0.0
CUS-005482,Google Search,5.21,87.09,True,135,152.41
CUS-005483,Instagram,15.72,74.19,False,209,0.0
CUS-005484,TikTok,2.16,50.16,False,470,0.0
CUS-005485,Instagram,6.25,40.53,True,6,41.88
CUS-005486,Google Search,22.54,117.36,False,31,0.0
CUS-005487,TikTok,3.66,60.91,True,64,82.57
CUS-005488,Instagram,2.56,90.37,True,157,169.19
CUS-005489,Google Search,23.63,77.55,True,52,99.95
CUS-005490,Instagram,1.43,98.69,False,262,0.0
CUS-005491,TikTok,3.05,17.0,True,19,18.79
CUS-005492,Instagram,2.45,79.28,True,43,98.22
CUS-005493,Instagram,5.07,95.76,True,435,327.18
CUS-005494,TikTok,3.56,39.48,False,222,0.0
CUS-005495,Instagram,11.55,44.9,False,196,0.0
CUS-005496,Instagram,5.29,117.52,True,52,151.47
CUS-005497,Instagram,1.76,64.12,True,15,69.46
CUS-005498,Google Search,21.84,80.8,True,105,127.93
CUS-005499,Google Search,14.33,115.33,True,255,278.71
CUS-005500,Instagram,2.7,78.1,True,237,180.93
CUS-005501,TikTok,0.8,97.97,True,216,215.53
CUS-005502,Instagram,9.68,5.18,False,252,0.0
CUS-005503,TikTok,5.65,35.85,False,774,0.0
CUS-005504,TikTok,0.54,65.32,False,199,0.0
CUS-005505,Google Search,5.93,96.59,True,260,236.11
CUS-005506,TikTok,4.28,46.72,False,38,0.0
CUS-005507,TikTok,3.64,85.09,False,40,0.0
CUS-005508,TikTok,3.94,28.33,True,72,39.66
CUS-005509,Google Search,15.58,77.27,False,468,0.0
CUS-005510,TikTok,1.88,66.66,True,114,108.88
CUS-005511,Instagram,2.29,22.86,False,93,0.0
CUS-005512,TikTok,6.83,54.16,True,94,82.44
CUS-005513,TikTok,0.4,45.9,False,11,0.0
CUS-005514,Google Search,21.67,103.99,True,602,451.78
CUS-005515,Google Search,10.83,121.38,True,251,290.64
CUS-005516,TikTok,3.41,65.31,True,201,138.24
CUS-005517,TikTok,1.75,13.41,True,124,22.65
CUS-005518,Instagram,11.88,54.71,True,1,55.01
CUS-005519,Google Search,11.75,113.8,False,54,0.0
CUS-005520,Google Search,26.22,71.98,True,14,77.58
CUS-005521,Instagram,2.75,107.03,True,23,120.71
CUS-005522,Google Search,12.48,87.14,False,93,0.0
CUS-005523,TikTok,3.77,82.52,True,480,302.57
CUS-005524,Google Search,3.38,9.96,True,2,10.07
CUS-005525,Instagram,13.48,54.14,True,53,70.08
CUS-005526,Instagram,16.65,84.53,True,69,116.93
CUS-005527,Instagram,6.39,34.1,False,126,0.0
CUS-005528,Google Search,4.21,88.57,False,390,0.0
CUS-005529,Instagram,5.09,98.06,True,151,180.32
CUS-005530,Instagram,5.37,61.48,True,158,115.45
CUS-005531,Google Search,28.4,155.93,True,19,172.39
CUS-005532,Instagram,2.66,112.85,True,245,266.45
CUS-005533,Instagram,14.53,93.33,True,17,102.14
CUS-005534,Instagram,8.67,89.49,True,238,207.82
CUS-005535,Google Search,6.67,112.48,False,652,0.0
CUS-005536,Instagram,4.98,33.06,True,253,79.53
CUS-005537,TikTok,6.91,15.19,True,51,19.49
CUS-005538,TikTok,1.56,82.19,True,5,84.47
CUS-005539,Google Search,13.44,89.55,True,78,128.35
CUS-005540,TikTok,6.79,44.16,False,154,0.0
CUS-005541,Instagram,9.91,95.29,True,4,97.41
CUS-005542,Instagram,1.5,73.72,False,97,0.0
CUS-005543,Google Search,4.76,112.86,True,649,519.78
CUS-005544,Google Search,11.53,104.45,True,1,105.03
CUS-005545,Instagram,6.73,71.12,False,13,0.0
CUS-005546,TikTok,1.73,49.38,False,167,0.0
CUS-005547,TikTok,0.73,39.41,True,35,47.07
CUS-005548,TikTok,3.58,100.01,True,516,386.71
CUS-005549,Google Search,4.98,30.4,True,131,52.52
CUS-005550,Instagram,3.72,117.25,False,129,0.0
CUS-005551,Google Search,8.36,111.85,True,84,164.05
CUS-005552,Instagram,9.82,102.89,True,177,204.07
CUS-005553,Instagram,9.84,8.59,True,157,16.08
CUS-005554,Google Search,16.78,58.49,True,545,235.58
CUS-005555,Google Search,15.93,77.95,True,339,224.76
CUS-005556,Google Search,10.03,107.37,False,337,0.0
CUS-005557,Google Search,7.61,110.31,True,118,182.62
CUS-005558,TikTok,,81.27,True,87,120.55
CUS-005559,Instagram,6.13,96.26,True,152,177.55
CUS-005560,Instagram,8.04,78.87,False,271,0.0
CUS-005561,Google Search,8.68,110.26,True,162,209.49
CUS-005562,Google Search,4.76,98.29,False,35,0.0
CUS-005563,Instagram,6.05,68.61,False,204,0.0
CUS-005564,TikTok,4.37,97.72,True,426,328.99
CUS-005565,Google Search,4.81,164.61,False,75,0.0
CUS-005566,Instagram,3.36,31.89,True,915,194.0
CUS-005567,Google Search,2.83,135.76,True,55,177.24
CUS-005568,Google Search,13.7,66.56,True,172,130.16
CUS-005569,TikTok,1.68,72.3,True,134,126.12
CUS-005570,Instagram,2.22,72.66,False,6,0.0
CUS-005571,TikTok,3.23,54.26,True,114,88.62
CUS-005572,TikTok,2.32,8.85,True,658,41.2
CUS-005573,TikTok,1.52,37.69,False,76,0.0
CUS-005574,TikTok,1.05,55.91,True,188,114.3
CUS-005575,Instagram,,72.94,True,131,126.02
CUS-005576,TikTok,2.28,65.32,True,7,67.86
CUS-005577,Instagram,13.84,95.39,False,45,0.0
CUS-005578,Google Search,23.49,127.51,False,129,0.0
CUS-005579,Instagram,12.84,65.8,False,40,0.0
CUS-005580,Instagram,5.43,78.39,True,50,100.16
CUS-005581,TikTok,7.82,70.02,False,15,0.0
CUS-005582,Instagram,12.32,83.1,False,501,0.0
CUS-005583,TikTok,1.78,34.45,False,248,0.0
CUS-005584,TikTok,7.36,68.83,True,329,194.64
CUS-005585,Instagram,2.31,43.97,True,90,65.96
CUS-005586,Instagram,7.39,100.31,True,312,274.18
CUS-005587,Google Search,10.11,87.76,True,184,177.47
CUS-005588,Instagram,9.05,,False,307,0.0
CUS-005589,Instagram,5.27,96.74,True,47,122.0
CUS-005590,TikTok,1.51,96.77,True,0,96.77
CUS-005591,Google Search,13.1,151.58,False,93,0.0
CUS-005592,TikTok,5.13,60.46,True,75,85.65
CUS-005593,Google Search,19.84,102.84,True,63,138.83
CUS-005594,TikTok,1.88,19.82,True,52,25.55
CUS-005595,Instagram,3.87,42.61,False,50,0.0
CUS-005596,TikTok,3.58,52.15,False,155,0.0
CUS-005597,Instagram,9.48,76.76,False,355,0.0
CUS-005598,Instagram,9.47,19.82,False,212,0.0
CUS-005599,Instagram,10.51,97.93,False,118,0.0
CUS-005600,Google Search,4.51,83.86,True,47,105.76
CUS-005601,Instagram,8.49,108.33,False,379,0.0
CUS-005602,Google Search,19.46,40.49,True,270,101.22
CUS-005603,Google Search,16.46,105.31,True,250,251.57
CUS-005604,TikTok,5.1,24.25,False,254,0.0
CUS-005605,Google Search,5.14,67.18,False,55,0.0
CUS-005606,TikTok,1.76,36.33,True,6,37.54
CUS-005607,Google Search,20.87,85.56,False,564,0.0
CUS-005608,TikTok,,85.5,False,73,0.0
CUS-005609,Google Search,17.72,118.88,False,1,0.0
CUS-005610,Google Search,16.77,97.84,True,231,223.4
CUS-005611,Instagram,1.25,111.81,True,276,283.25
CUS-005612,Google Search,10.74,47.1,True,104,74.31
CUS-005613,TikTok,2.06,72.1,True,141,128.58
CUS-005614,Google Search,16.26,49.14,True,17,53.78
CUS-005615,Google Search,8.12,87.79,False,423,0.0
CUS-005616,Instagram,2.66,77.31,False,19,0.0
CUS-005617,TikTok,1.11,83.19,False,327,0.0
CUS-005618,TikTok,1.31,57.19,False,84,0.0
CUS-005619,TikTok,2.54,37.63,False,317,0.0
CUS-005620,Instagram,2.23,109.7,False,241,0.0
CUS-005621,TikTok,0.45,80.0,True,150,146.67
CUS-005622,Google Search,3.36,30.77,False,4,0.0
CUS-005623,Instagram,9.34,71.38,False,43,0.0
CUS-005624,Instagram,9.35,71.47,True,287,185.42
CUS-005625,TikTok,4.2,9.46,False,49,0.0
CUS-005626,TikTok,6.92,70.31,True,19,77.73
CUS-005627,Google Search,3.47,46.14,False,16,0.0
CUS-005628,Instagram,1.42,75.16,True,447,261.81
CUS-005629,Instagram,6.34,81.35,True,68,112.08
CUS-005630,TikTok,4.4,83.89,True,61,112.32
CUS-005631,Instagram,12.96,,False,36,0.0
CUS-005632,Google Search,8.72,58.96,True,129,101.21
CUS-005633,Google Search,,68.43,True,383,214.03
CUS-005634,Google Search,16.21,155.99,False,13,0.0
CUS-005635,TikTok,6.03,37.38,False,6,0.0
CUS-005636,TikTok,1.66,46.45,False,45,0.0
CUS-005637,Instagram,1.82,35.63,False,267,0.0
CUS-005638,Google Search,11.53,26.37,True,120,43.95
CUS-005639,Instagram,3.12,52.32,True,389,165.39
CUS-005640,Google Search,3.34,65.24,True,119,108.37
CUS-005641,Google Search,12.78,90.96,False,507,0.0
CUS-005642,Instagram,3.82,61.64,False,46,0.0
CUS-005643,Google Search,14.58,48.11,True,277,122.15
CUS-005644,Instagram,1.67,67.97,True,25,77.41
CUS-005645,Instagram,4.97,62.6,True,216,137.72
CUS-005646,Google Search,14.55,83.0,True,238,192.74
CUS-005647,Google Search,22.46,181.34,True,4,185.37
CUS-005648,Instagram,3.79,85.85,True,158,161.21
CUS-005649,Google Search,25.02,116.17,False,24,0.0
CUS-005650,Google Search,26.69,76.37,False,89,0.0
CUS-005651,Google Search,13.25,103.81,False,64,0.0
CUS-005652,TikTok,0.7,63.8,True,244,150.28
CUS-005653,Instagram,2.73,104.49,True,33,123.65
CUS-005654,Google Search,22.2,79.15,True,198,166.22
CUS-005655,TikTok,3.4,41.84,True,53,54.16
CUS-005656,Google Search,13.17,74.54,False,125,0.0
CUS-005657,Google Search,14.08,45.46,False,7,0.0
CUS-005658,Google Search,17.83,109.76,False,0,0.0
CUS-005659,TikTok,4.66,49.79,False,133,0.0
CUS-005660,Instagram,4.98,50.69,False,146,0.0
CUS-005661,Google Search,4.57,86.21,True,31,101.06
CUS-005662,Instagram,7.44,84.81,True,62,114.02
CUS-005663,Instagram,2.53,58.61,False,16,0.0
CUS-005664,Google Search,27.43,103.08,True,247,244.53
CUS-005665,TikTok,4.71,33.26,True,17,36.4
CUS-005666,Google Search,13.41,128.62,True,102,201.5
CUS-005667,TikTok,1.71,22.94,False,122,0.0
CUS-005668,TikTok,2.63,51.91,True,20,57.68
CUS-005669,Instagram,2.33,65.82,False,584,0.0
CUS-005670,TikTok,7.39,61.65,True,7,64.05
CUS-005671,TikTok,1.97,47.76,True,484,176.18
CUS-005672,Instagram,7.87,83.21,True,119,138.22
CUS-005673,Google Search,16.76,113.24,True,158,212.64
CUS-005674,Instagram,8.06,71.59,True,427,241.42
CUS-005675,Instagram,7.05,75.76,False,19,0.0
CUS-005676,TikTok,3.42,37.8,False,35,0.0
CUS-005677,TikTok,1.62,,False,80,0.0
CUS-005678,Instagram,4.9,64.57,True,323,180.44
CUS-005679,Instagram,6.82,40.17,False,139,0.0
CUS-005680,Google Search,18.29,127.91,False,64,0.0
CUS-005681,Instagram,17.3,47.61,True,79,68.51
CUS-005682,TikTok,1.61,13.78,True,428,46.55
CUS-005683,Google Search,19.77,117.21,True,199,246.79
CUS-005684,Instagram,7.62,84.04,False,75,0.0
CUS-005685,TikTok,5.65,61.68,True,2,62.37
CUS-005686,TikTok,7.96,56.61,False,136,0.0
CUS-005687,Instagram,8.39,95.76,True,65,130.34
CUS-005688,TikTok,0.89,49.85,True,170,96.93
CUS-005689,Google Search,28.09,95.63,True,109,153.54
